tutorial_id,tutorial_title,file,track,rank,domain,root,spec_path,difficulty,score,confidence,evidence_terms,source_line
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Ductal carcinoma in situ (DCIS),C,1.8173,high,ductal; carcinoma; situ; dci; breast,346
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.6731,high,carcinoma; breast,5025
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.6279,high,ductal; carcinoma; breast,5739
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,1.582,high,epithelial; breast,4999
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Small Cell Carcinoma,AR,1.5517,high,small; cell; carcinoma; breast,5004
topic-ap-breast,Case Tutorial: Breast Pathology - Ductal Carcinoma In Situ with Microinvasion,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Fibrolamellar Carcinoma > Carcinoma,AR,1.51,high,carcinoma; breast,5191
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,"Breast > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Fat necrosis",C,1.6956,high,fat; necrosi; breast; condition; trauma,317
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,"Breast > Normal Anatomy and Histology > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Granulomatous mastitis",AR,1.6841,high,granulomatou; mastiti; breast; condition; trauma,319
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fat Necrosis,F,1.6518,high,fat; necrosi; breast,5731
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fat Necrosis,F,1.6518,high,fat; necrosi; breast,6017
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fat Necrosis > Granulomatous Inflammation,F,1.5415,high,granulomatou; inflammation; breast; fat; necrosi,5732
topic-ap-breast-1,"Case Tutorial: Inflammatory/Reactive Breast Lesions (Fat Necrosis, Mastitis)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Squamous Cell Carcinoma,AR,1.5218,high,squamou; cell; carcinoma; breast,5002
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Benign Neoplasms,F,1.7861,high,benign; neoplasm; breast; pregnancy; change,5895
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Benign Neoplasms,F,1.7861,high,benign; neoplasm; breast; pregnancy; change,6028
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Papillary Lesions,F,1.767,high,papillary; lesion; breast; pregnancy; change,5742
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fibroadenomas,F,1.7525,high,fibroadenoma; breast; pregnancy; change,5736
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Intraductal Papillary Mucinous Neoplasm (IPMN) > Malignant Neoplasms,F,1.6786,high,malignant; neoplasm; breast; intraductal; papillary,5311
topic-ap-breast-2,"Case Tutorial: Benign Neoplasms (Fibroadenoma, Papilloma)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Carcinomas,AR,1.6781,high,carcinoma; breast; pregnancy; change,5840
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Lobular carcinoma in situ (LCIS),C,1.7441,high,lobular; carcinoma; situ; lci; breast,418
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Ductal carcinoma in situ (DCIS),C,1.7423,high,ductal; carcinoma; situ; dci; breast,346
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Usual ductal hyperplasia,C,1.7335,high,usual; ductal; hyperplasia; breast,330
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Atypical lobular hyperplasia,AR,1.6996,high,atypical; lobular; hyperplasia; breast,421
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Atypical ductal hyperplasia,AR,1.6967,high,atypical; ductal; hyperplasia; breast,420
topic-ap-breast-3,"Case Tutorial: Proliferative Lesions (UDH, ADH, ALH)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Lobular Carcinoma,F,1.6792,high,lobular; carcinoma; breast; change,5740
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Lobular carcinoma in situ (LCIS),C,1.8191,high,lobular; carcinoma; situ; lci; breast,418
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Ductal carcinoma in situ (DCIS),C,1.8173,high,ductal; carcinoma; situ; dci; breast,346
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.6481,high,carcinoma; breast,5025
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Lobular Carcinoma,F,1.6068,high,lobular; carcinoma; breast,5740
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.6029,high,ductal; carcinoma; breast,5739
topic-ap-breast-4,"Case Tutorial: In Situ Carcinoma (DCIS, LCIS)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,1.557,high,epithelial; breast,4999
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,"Breast > Normal Anatomy and Histology > Diabetic mastopathy > Invasive ductal carcinoma, NOS",C,1.7833,high,invasive; ductal; carcinoma; no; breast,347
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Invasive lobular carcinoma,C,1.7173,high,invasive; lobular; carcinoma; breast,419
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.6481,high,carcinoma; breast,5025
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Lobular Carcinoma,F,1.6068,high,lobular; carcinoma; breast,5740
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.6029,high,ductal; carcinoma; breast,5739
topic-ap-breast-5,"Invasive Carcinoma (Ductal, Lobular, Special Types)",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Tubular carcinoma,AR,1.575,high,tubular; carcinoma; breast,422
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,1.7218,high,epithelial; breast; lung,4999
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fibroepithelial Lesions,AR,1.6291,high,fibroepithelial; lesion; breast,5735
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > GI Primary,F,1.6098,high,gi; breast; lung,4425
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Pelvic Washings > Malignant,F,1.5459,high,malignant; breast; lung,4494
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Phyllodes Tumors,F,1.5143,high,phyllode; breast,5737
topic-ap-breast-6,Case Tutorial: Fibroepithelial Lesions (Phyllodes),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Langerhans Cell Histiocytosis > Metastatic,F,1.5034,high,metastatic; breast; lung,5024
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.5779,high,ductal; carcinoma; breast,5739
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Reporting Guidelines,AR,1.5493,high,reporting; guideline; breast,5425
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,"Breast > Normal Cytology > Pregnancy and Lactational Changes > Ancillary Testing (e.g., IHC, ER/PR, Her2, Molecular)",F,1.5341,high,testing; ihc; immunohistochemistry; immunostain; er; pr; her2; breast,5725
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Pseudomyxoma Peritonei > Reporting,AR,1.4481,high,reporting; breast,4432
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,"Breast > Lung Primary > Biliary Cytopathology > Ancillary Testing (e.g., IHC, Molecular Studies, FISH)",F,1.3169,high,testing; ihc; immunohistochemistry; immunostain; fish; breast,5230
topic-ap-breast-7,Biomarkers (ER/PR/HER2) in Breast Cancer: A Case Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > The Urinary Tract > Reporting and Management Guidelines,AR,1.3145,high,reporting; guideline; breast,4796
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Myocardial Infarction,C,1.2938,high,myocardial; infarction; cardiovascular,10001
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > The Central Nervous System > Infarction",AR,1.1545,high,infarction; cardiovascular; development; function,16041
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > Other Dysmotility Disorders > Inflammatory",AR,1.1139,high,inflammatory; cardiovascular; development; function,16510
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function",C,0.9799,high,development; function; cardiovascular,15679
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,CP,Chemical Pathology,Chemical Pathology > Cardiac Function > Cardiac Troponin I and T,C,0.8112,high,cardiac; troponin; function,1911
topic-ap-cardio,Case Tutorial: AP: Cardiovascular,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Neutrophils,,0.803,high,neutrophil; blood,1152
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Sudden Cardiac Death,F,1.6109,high,sudden; cardiac; death,10018
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Myocardial Infarction,C,1.5605,high,myocardial; infarction,10001
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Hypertrophic Cardiomyopathy,AR,1.54,high,hypertrophic; cardiomyopathy,10010
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Cardiovascular,Cardiovascular > Normal Anatomy and Histology > Secondary cardiomyopathy > Rhabdomyoma,AR,1.5061,high,rhabdomyoma; cardiomyopathy,1369
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Cardiovascular,Cardiovascular > Normal Anatomy and Histology > Secondary cardiomyopathy > Amyloidosis,AR,1.4974,high,amyloidosi; cardiomyopathy,1342
topic-ap-cv-heart,"Comprehensive Heart Pathology: Ischemic, Cardiomyopathy, and Neoplasia",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Hypertrophic Cardiomyopathy",AR,1.4394,high,hypertrophic; cardiomyopathy; function,15767
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Valvular Diseases,C,1.1196,high,valvular,10003
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Cardiovascular,Cardiovascular > Normal Anatomy > The Respiratory System > Pulmonary Hemorrhage Syndromes,AR,1.0416,high,pulmonary; syndrome,10178
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Left-to-Right Shunts > Valve Atresia, Stenosis, and Related Pathology (e.g., Epstein)",C,0.9987,high,valve; stenosi; left,15693
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Aortic Dissection,C,0.9887,high,aortic,10004
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Aortic Aneurysm,C,0.9868,high,aortic,10005
topic-ap-cv-valves,Valvular Heart Disease Comprehensive Clinical Tutorial,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Chronic Alcoholism,C,0.9794,high,chronic,10043
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,CP,Chemical Pathology,Chemical Pathology > Vasculitis > Antineutrophil Cytoplasmic Antibody,C,1.2352,high,antineutrophil; cytoplasmic; antibody; vasculiti,2252
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,CP,Chemical Pathology,Chemical Pathology > Vasculitis > c-ANCA (PR3),C,1.2094,high,anca; pr3; vasculiti,2253
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,CP,Chemical Pathology,Chemical Pathology > Vasculitis > Microscopic Polyangiitis,AR,1.2021,high,microscopic; polyangiiti; vasculiti,2257
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,CP,Chemical Pathology,Chemical Pathology > Vasculitis > Polyarteritis Nodosa,AR,1.2007,high,polyarteriti; nodosa; vasculiti,2255
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,CP,Chemical Pathology,Chemical Pathology > Vasculitis > Granulomatosis with Polyangiitis,AR,1.1981,high,granulomatosi; polyangiiti; vasculiti,2258
topic-ap-cv-vasc,Clinical Overview of Systemic Vasculitides,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Livedo Reticularis,F,1.1599,high,livedo; reticulari; topic; inflammatory,6668
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Adenoid Cystic Carcinoma,AR,1.2897,high,adenoid; cystic; carcinoma; salivary; gland; fna,5375
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Mucoepidermoid Carcinoma,AR,1.2533,high,mucoepidermoid; carcinoma; salivary; gland; fna,5376
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Head and Neck,Head and Neck > Salivary Glands,C,1.22,high,salivary; gland; head; neck,1499
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Management,AR,1.1214,high,salivary; gland; fna,5427
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Adenoid Cystic Carcinoma,F,1.0878,high,adenoid; cystic; carcinoma; topic,8499
topic-ap-cyto,Case Tutorial: AP: Cytopathology,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Salivary Gland FNA,C,1.0614,high,salivary; gland; fna,5360
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Classic > Acute Lymphoblastic Leukemia/Lymphoma",AR,1.3745,high,acute; lymphoblastic; leukemia; system; classic,17172
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Papillary carcinoma",C,1.3245,high,papillary; carcinoma; system; thyroid,2702
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,The Endocrine System > The Skin and Nails > Cytochemical and Advanced Hematology Stains > Molecular Testing,F,1.3077,high,molecular; testing; system,11770
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Mucoepidermoid Carcinoma,AR,1.2899,high,mucoepidermoid; carcinoma; lung; salivary; gland; fna,5376
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Pleomorphic Adenoma,AR,1.281,high,pleomorphic; adenoma; lung; salivary; gland; fna,5378
topic-ap-cyto-fna,"FNA Case Tutorial: Thyroid, Lung, and Salivary Gland Lesions",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Salivary Gland FNA > Warthin Tumor,F,1.2661,high,warthin; lung; salivary; gland; fna,5380
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Cytopathology,"Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > Atypical Squamous Cells",F,1.0611,high,atypical; squamou; cell; topic; cervical; cytology,4165
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Cytopathology,"Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > ASC-US",F,0.99,high,asc; topic; cervical; cytology,4166
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Cytopathology,"Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > ASC-US",F,0.9624,high,asc; topic; cervical; cytology; lower; tract,4214
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Cytopathology,Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Pleural and Pericardial Effusions > Reactive,F,0.9346,high,reactive; topic; cervical; cytology,4323
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Cytopathology,"Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Screening, Indications, and Techniques > LSIL (i.e., Low Grade Squamous Intraepithelial Lesion)",AR,0.9249,high,lsil; low; grade; squamou; intraepithelial; lesion; topic; cervical; cytology,4169
topic-ap-cyto-gyn,"Gynecologic (Pap Smear, Bethesda) Case Tutorial",src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Cytopathology,"Cytopathology Topics for Anatomic Pathology Residents > Cervical/Vaginal Cytology > Other Lower Anogenital Tract, Men & Women (e.g., Anal, Vulvar) > LSIL",F,0.9063,high,lsil; topic; cervical; cytology; lower; tract,4217
